,method,dataset,missing_schema,accuracy,balanced_accuracy,f1_score,roc_auc,missing_rate,fold,n_neighbors
80,Oracle,Spam,MNAR,0.9282608695652174,0.9220440078935264,0.907563025210084,0.9718385091324541,0.1,1,
81,Naive,Spam,MNAR,0.9304347826086956,0.9233595956298748,0.9098591549295775,0.9718632382252426,0.1,1,
82,KNN_hard,Spam,MNAR,0.9271739130434783,0.9201868530251098,0.9057665260196905,0.9710867447116834,0.1,1,5.0
83,KNN_proba,Spam,MNAR,0.9271739130434783,0.919707108625013,0.9055007052186178,0.9712004985385106,0.1,1,5.0
84,EM,Spam,MNAR,0.9282608695652174,0.9206047746932357,0.9067796610169492,0.9715664891117806,0.1,1,
85,Oracle,Spam,MNAR,0.9228260869565217,0.919474655152801,0.9023383768913342,0.9668679614819652,0.1,2,
86,Naive,Spam,MNAR,0.9206521739130434,0.9176793230163558,0.8998628257887518,0.9658738519518673,0.1,2,
87,KNN_hard,Spam,MNAR,0.9239130434782609,0.9208520656211207,0.9038461538461539,0.965680965028117,0.1,2,5.0
88,KNN_proba,Spam,MNAR,0.9239130434782609,0.9203723212210237,0.9035812672176309,0.9653891617332127,0.1,2,5.0
89,EM,Spam,MNAR,0.9184782608695652,0.9149245020797168,0.8968363136176066,0.9656067777497513,0.1,2,
90,Oracle,Spam,MNAR,0.9163043478260869,0.9057753618883542,0.8895265423242468,0.9704647616784491,0.1,3,
91,Naive,Spam,MNAR,0.9163043478260869,0.9057753618883542,0.8895265423242468,0.9700340600803976,0.1,3,
92,KNN_hard,Spam,MNAR,0.9097826086956522,0.8989435434365036,0.8809182209469153,0.9693706806075368,0.1,3,5.0
93,KNN_proba,Spam,MNAR,0.9141304347826087,0.9039832471930138,0.8869814020028612,0.9705588229469891,0.1,3,5.0
94,EM,Spam,MNAR,0.9152173913043479,0.9043941464187409,0.8879310344827587,0.969870690508723,0.1,3,
95,Oracle,Spam,MNAR,0.9184782608695652,0.9061120022178657,0.8911465892597968,0.9710291292896889,0.1,4,
96,Naive,Spam,MNAR,0.9184782608695652,0.9061120022178657,0.8911465892597968,0.971039030475851,0.1,4,
97,KNN_hard,Spam,MNAR,0.9173913043478261,0.9047307867482524,0.8895348837209303,0.9712964613160656,0.1,4,5.0
98,KNN_proba,Spam,MNAR,0.9173913043478261,0.9037604705043665,0.8888888888888888,0.9712222024198498,0.1,4,5.0
99,EM,Spam,MNAR,0.9195652173913044,0.9070080595655359,0.8924418604651163,0.9709251668349869,0.1,4,
100,Oracle,Spam,MCAR,0.9142236699239956,0.9075505791048313,0.8895104895104895,0.9660534968452857,0.3,0,
101,Naive,Spam,MCAR,0.9185667752442996,0.9096907491335644,0.8936170212765957,0.9649426819514797,0.3,0,
102,KNN_hard,Spam,MCAR,0.9142236699239956,0.9075505791048313,0.8895104895104895,0.9597490052035508,0.3,0,5.0
103,KNN_proba,Spam,MCAR,0.9109663409337676,0.902455641458574,0.884180790960452,0.960691963624515,0.3,0,5.0
104,EM,Spam,MCAR,0.9142236699239956,0.9036997541396368,0.8869814020028612,0.9641132734974378,0.3,0,
105,Oracle,Spam,MCAR,0.9282608695652174,0.9220440078935264,0.907563025210084,0.9718385091324541,0.3,1,
106,Naive,Spam,MCAR,0.9217391304347826,0.9132998006835121,0.8980169971671388,0.9696029991443734,0.3,1,
107,KNN_hard,Spam,MCAR,0.9130434782608695,0.9032400057371495,0.886039886039886,0.9636037212338828,0.3,1,5.0
108,KNN_proba,Spam,MCAR,0.9141304347826087,0.905097160605566,0.8879432624113475,0.964988550430039,0.3,1,5.0
109,EM,Spam,MCAR,0.9206521739130434,0.9119223902151925,0.8964539007092198,0.9690342300102379,0.3,1,
110,Oracle,Spam,MCAR,0.9228260869565217,0.919474655152801,0.9023383768913342,0.9668679614819652,0.3,2,
111,Naive,Spam,MCAR,0.9141304347826087,0.9113338378068262,0.8919288645690835,0.9626392866151312,0.3,2,
112,KNN_hard,Spam,MCAR,0.9163043478260869,0.9116899367429807,0.8934993084370678,0.962659069889362,0.3,2,5.0
113,KNN_proba,Spam,MCAR,0.9184782608695652,0.9149245020797168,0.8968363136176066,0.9618924680129185,0.3,2,5.0
114,EM,Spam,MCAR,0.9141304347826087,0.9108540934067293,0.8916323731138546,0.9625502618810926,0.3,2,
115,Oracle,Spam,MCAR,0.9163043478260869,0.9057753618883542,0.8895265423242468,0.9704647616784491,0.3,3,
116,Naive,Spam,MCAR,0.9206521739130434,0.9117853818887502,0.8961593172119487,0.9701974296520722,0.3,3,
117,KNN_hard,Spam,MCAR,0.9097826086956522,0.8994287015584468,0.8812589413447782,0.9669597417770649,0.3,3,5.0
118,KNN_proba,Spam,MCAR,0.9119565217391304,0.9021911324976732,0.884450784593438,0.9677666884492763,0.3,3,5.0
119,EM,Spam,MCAR,0.9163043478260869,0.9072308362541832,0.8904694167852063,0.9699399988118577,0.3,3,
120,Oracle,Spam,MCAR,0.9184782608695652,0.9061120022178657,0.8911465892597968,0.9710291292896889,0.3,4,
121,Naive,Spam,MCAR,0.9141304347826087,0.9030129309491277,0.8863309352517985,0.9697320739024535,0.3,4,
122,KNN_hard,Spam,MCAR,0.9173913043478261,0.9047307867482524,0.8895348837209303,0.9696132596685083,0.3,4,5.0
123,KNN_proba,Spam,MCAR,0.9130434782608695,0.8996910829917424,0.8833819241982507,0.9687419552862433,0.3,4,5.0
124,EM,Spam,MCAR,0.9119565217391304,0.8992801837660152,0.8824383164005806,0.9689894849402959,0.3,4,
125,Oracle,Spam,MAR1,0.9142236699239956,0.9075505791048313,0.8895104895104895,0.9660534968452857,0.3,0,
126,Naive,Spam,MAR1,0.9087947882736156,0.9021075861251815,0.88268156424581,0.963259180267978,0.3,0,
127,KNN_hard,Spam,MAR1,0.9022801302931596,0.8928804170739655,0.8725212464589235,0.9609240005134434,0.3,0,5.0
128,KNN_proba,Spam,MAR1,0.9109663409337676,0.9014929352172754,0.8835227272727273,0.9626124391520285,0.3,0,5.0
129,EM,Spam,MAR1,0.9044516829533116,0.8961165911312539,0.8760563380281691,0.9629284042773779,0.3,0,
130,Oracle,Spam,MAR1,0.9282608695652174,0.9220440078935264,0.907563025210084,0.9718385091324541,0.3,1,
131,Naive,Spam,MAR1,0.9206521739130434,0.916240089816065,0.8990318118948825,0.9700431769960087,0.3,1,
132,KNN_hard,Spam,MAR1,0.9163043478260869,0.908331725942302,0.8913963328631875,0.9668283949335035,0.3,1,5.0
133,KNN_proba,Spam,MAR1,0.9184782608695652,0.9096473136786504,0.8936170212765957,0.966803665840715,0.3,1,5.0
134,EM,Spam,MAR1,0.9217391304347826,0.9161782670840938,0.8997214484679665,0.9693903289463922,0.3,1,
135,Oracle,Spam,MAR1,0.9228260869565217,0.919474655152801,0.9023383768913342,0.9668679614819652,0.3,2,
136,Naive,Spam,MAR1,0.9184782608695652,0.9130055244793289,0.8956884561891516,0.9623425375016692,0.3,2,
137,KNN_hard,Spam,MAR1,0.9152173913043479,0.9059948266737887,0.8892045454545454,0.9586579026761823,0.3,2,5.0
138,KNN_proba,Spam,MAR1,0.9173913043478261,0.9092293920105248,0.8926553672316384,0.9594690169196454,0.3,2,5.0
139,EM,Spam,MAR1,0.9173913043478261,0.9111483696109124,0.8938547486033519,0.9612692948746482,0.3,2,
140,Oracle,Spam,MAR1,0.9163043478260869,0.9057753618883542,0.8895265423242468,0.9704647616784491,0.3,3,
